읍면동명,목적지명,도로명주소,카테고리,구분,순위
영동읍,과일나라테마공원,충북 영동군 영동힐링로 248-0,기타관광,미분류_현외,8
영동읍,레인보우식물원,충북 영동군 영동힐링로 241-42,테마공원,미분류_현외,9
영동읍,영동중앙시장,충북 영동군 중앙로 21-0,시장,미분류_현외,10
영동읍,용두근린공원,충북 영동군 용두공원로 42-0,도시공원,미분류_현외,11
영동읍,영동레인보우영화관,충북 영동군 계산로2길 24-0,공연시설,미분류_현외,12
영동읍,중화사,충북 영동군 화신로 529-0,종교성지,미분류_현외,13
영동읍,영동생활체육공원,충북 영동군,도시공원,미분류_현외,14
영동읍,이암사,충북 영동군 반곡동길 245-0,종교성지,미분류_현외,15
영동읍,영동중앙청과,충북 영동군 영산교로 3-0,시장,미분류_현외,16
영동읍,대동사,충북 영동군 반곡동길 24-58,종교성지,미분류_현외,17
서창동,서부농수산물도매시장,광주 서구 매월2로 16-0,시장,현지인,1
서창동,광주아울렛,광주 서구 상무대로 627-0,쇼핑몰,현지인,2
서창동,영산강자전거길안내센터,광주 서구 서창둑길 377-0,기타레저스포츠,현지인,3
서창동,광주서창억새축제,광주 서구,기타문화관광지,현지인,4
서창동,서광주역,광주 서구 풍서좌로 203-0,교통시설,현지인,5
서창동,극락친수공원,광주 서구 풍서우로 0-0,도시공원,현지인,6
서창동,상무화훼단지,광주 서구 마륵벽진길 0-0,시장,현지인,7
서창동,만귀정,광주 서구 동하길 10-0,역사유적지,현지인,8
서창동,광주건어물종합시장,광주 서구 매월1로 18-0,시장,현지인,9
서창동,서창전통한옥문화체험관,광주 서구 눌재로 420-0,역사유적지,현지인,10
서창동,전평제,광주 서구,자연경관(하천/해양),현지인,11
서창동,서창들녘낙조,광주 서구,기타관광,현지인,12
서창동,월산수족관,광주 서구 마륵벽진길 21-1,테마공원,현지인,12
서창동,향림사,광주 서구 마륵복개로150번길 22-0,종교성지,현지인,12
서창동,전평제근린공원,광주 서구 전평길 9-0,도시공원,현지인,12
서창동,서부농수산물도매시장,광주 서구 매월2로 16-0,시장,외지인,1
서창동,광주아울렛,광주 서구 상무대로 627-0,쇼핑몰,외지인,2
서창동,영산강자전거길안내센터,광주 서구 서창둑길 377-0,기타레저스포츠,외지인,3
서창동,광주서창억새축제,광주 서구,기타문화관광지,외지인,4
서창동,서광주역,광주 서구 풍서좌로 203-0,교통시설,외지인,5
서창동,극락친수공원,광주 서구 풍서우로 0-0,도시공원,외지인,6
서창동,상무화훼단지,광주 서구 마륵벽진길 0-0,시장,외지인,7
서창동,만귀정,광주 서구 동하길 10-0,역사유적지,외지인,8
서창동,서창전통한옥문화체험관,광주 서구 눌재로 420-0,역사유적지,외지인,9
서창동,광주건어물종합시장,광주 서구 매월1로 18-0,시장,외지인,10
서창동,전평제,광주 서구,자연경관(하천/해양),외지인,11
서창동,향림사,광주 서구 마륵복개로150번길 22-0,종교성지,외지인,12
서창동,서창들녘낙조,광주 서구,기타관광,외지인,13
서창동,전평제근린공원,광주 서구 전평길 9-0,도시공원,외지인,14
서창동,월산수족관,광주 서구 마륵벽진길 21-1,테마공원,외지인,15
서창동,서부농수산물도매시장,광주 서구 매월2로 16-0,시장,미분류_현외,1
서창동,광주아울렛,광주 서구 상무대로 627-0,쇼핑몰,미분류_현외,2
서창동,영산강자전거길안내센터,광주 서구 서창둑길 377-0,기타레저스포츠,미분류_현외,3
서창동,광주서창억새축제,광주 서구,기타문화관광지,미분류_현외,4
서창동,서광주역,광주 서구 풍서좌로 203-0,교통시설,미분류_현외,5
서창동,극락친수공원,광주 서구 풍서우로 0-0,도시공원,미분류_현외,6
서창동,상무화훼단지,광주 서구 마륵벽진길 0-0,시장,미분류_현외,7
서창동,만귀정,광주 서구 동하길 10-0,역사유적지,미분류_현외,8
서창동,서창전통한옥문화체험관,광주 서구 눌재로 420-0,역사유적지,미분류_현외,9
서창동,광주건어물종합시장,광주 서구 매월1로 18-0,시장,미분류_현외,10
서창동,전평제,광주 서구,자연경관(하천/해양),미분류_현외,11
서창동,향림사,광주 서구 마륵복개로150번길 22-0,종교성지,미분류_현외,12
서창동,서창들녘낙조,광주 서구,기타관광,미분류_현외,13
서창동,전평제근린공원,광주 서구 전평길 9-0,도시공원,미분류_현외,14
서창동,월산수족관,광주 서구 마륵벽진길 21-1,테마공원,미분류_현외,15
군서면,왕인박사유적지,전남 영암군 왕인로 440-0,역사유적지,현지인,1
군서면,도갑사,전남 영암군 도갑사로 306-0,종교성지,현지인,2
군서면,영암목재문화체험장,전남 영암군 상대포로 37-0,기타레저스포츠,현지인,3
군서면,상대포역사공원,전남 영암군,도시공원,현지인,4
군서면,100리벚꽃길,전남 영암군,기타관광,현지인,5
군서면,영암군립하정웅미술관,전남 영암군 구림로 96-0,전시시설,현지인,5
군서면,월출산온천,전남 영암군 마한로 331-0,웰니스관광,현지인,7
군서면,왕인학당,전남 영암군 왕인로 440-0,역사유적지,현지인,8
군서면,왕인박사유적지,전남 영암군 왕인로 440-0,역사유적지,외지인,1
군서면,영암목재문화체험장,전남 영암군 상대포로 37-0,기타레저스포츠,외지인,2
군서면,도갑사,전남 영암군 도갑사로 306-0,종교성지,외지인,3
군서면,100리벚꽃길,전남 영암군,기타관광,외지인,4
군서면,상대포역사공원,전남 영암군,도시공원,외지인,5
군서면,월출산온천,전남 영암군 마한로 331-0,웰니스관광,외지인,6
군서면,영암군립하정웅미술관,전남 영암군 구림로 96-0,전시시설,외지인,7
군서면,왕인공원,전남 영암군 왕인로 440-0,도시공원,외지인,8
군서면,월출산도갑사방면,전남 영암군,자연경관(산),외지인,9
군서면,왕인학당,전남 영암군 왕인로 440-0,역사유적지,외지인,9
군서면,하미술관,전남 영암군 구림로 96-0,전시시설,외지인,11
군서면,구림전통마을,전남 영암군 왕인로 440-0,역사유적지,외지인,12
군서면,월암사도선암,전남 영암군 월암길 150-0,종교성지,외지인,12
군서면,왕인박사유적지,전남 영암군 왕인로 440-0,역사유적지,미분류_현외,1
군서면,영암목재문화체험장,전남 영암군 상대포로 37-0,기타레저스포츠,미분류_현외,2
군서면,도갑사,전남 영암군 도갑사로 306-0,종교성지,미분류_현외,3
군서면,100리벚꽃길,전남 영암군,기타관광,미분류_현외,4
군서면,상대포역사공원,전남 영암군,도시공원,미분류_현외,5
군서면,영암군립하정웅미술관,전남 영암군 구림로 96-0,전시시설,미분류_현외,6
군서면,월출산온천,전남 영암군 마한로 331-0,웰니스관광,미분류_현외,6
군서면,왕인공원,전남 영암군 왕인로 440-0,도시공원,미분류_현외,8
군서면,왕인학당,전남 영암군 왕인로 440-0,역사유적지,미분류_현외,9
군서면,월출산도갑사방면,전남 영암군,자연경관(산),미분류_현외,10
군서면,하미술관,전남 영암군 구림로 96-0,전시시설,미분류_현외,11
군서면,구림전통마을,전남 영암군 왕인로 440-0,역사유적지,미분류_현외,12
군서면,월암사도선암,전남 영암군 월암길 150-0,종교성지,미분류_현외,12
풍기읍,풍기역,경북 영주시 인삼로 1-0,교통시설,현지인,1
풍기읍,풍기인삼시장,경북 영주시 인삼로 8-0,시장,현지인,2
풍기읍,희방사역폐역,경북 영주시 죽령로1513번길 41-9,교통시설,현지인,3
풍기읍,희방사,경북 영주시 죽령로1720번길 278-0,종교성지,현지인,4
풍기읍,풍기선비골인삼시장,경북 영주시 소백로 2156-0,시장,현지인,5
풍기읍,풍기역문화공원,경북 영주시 인삼로 2-11,도시공원,현지인,6
풍기읍,풍기토종인삼시장,경북 영주시 인삼로 40-0,시장,현지인,7
풍기읍,인삼박물관,경북 영주시 죽령로 1378-0,전시시설,현지인,8
풍기읍,풍기중앙시장,경북 영주시 동성로 75-0,시장,현지인,9
풍기읍,대한광복단기념공원축구장,경북 영주시,레저스포츠시설,현지인,10
봉현면,국립산림치유원,경북 영주시 테라피로 209-0,자연공원,현지인,11
풍기읍,대한광복단기념공원,경북 영주시,도시공원,현지인,12
풍기읍,풍기인삼홍삼센터영농조합,경북 영주시 기주로 10-0,시장,현지인,12
풍기읍,죽령옛길,경북 영주시,기타레저스포츠,현지인,14
풍기읍,삼가탐방지원센터,경북 영주시 삼가로 476-0,기타관광,현지인,14
풍기읍,비로사,경북 영주시 삼가로 661-29,종교성지,현지인,16
풍기읍,희방폭포,경북 영주시,자연경관(산),현지인,17
풍기읍,풍기온천숯불,경북 영주시 죽령로 1365-0,웰니스관광,현지인,17
풍기읍,희방계곡,경북 영주시,자연경관(산),현지인,19
풍기읍,금선정계곡,경북 영주시,자연경관(산),현지인,20
풍기읍,금강사,경북 영주시 삼가로 111-45,종교성지,현지인,21
풍기읍,소백산삼가동방면,경북 영주시,자연경관(산),현지인,22
봉현면,풍기IC시외버스터미널,경북 영주시 소백로 1653-0,교통시설,현지인,23
봉현면,영생과수묘목,경북 영주시 소백로 1744-0,농/산/어촌체험,현지인,23
풍기읍,소백산죽령옛길,경북 영주시 소백로 2255-0,도시/지역문화관광,현지인,23
풍기읍,풍기인삼홍보전시관,경북 영주시 인삼로 0-0,시장,현지인,23
봉현면,옥녀봉자연휴양림,경북 영주시 테라피로 124-0,자연공원,현지인,23
풍기읍,풍기역,경북 영주시 인삼로 1-0,교통시설,외지인,1
풍기읍,풍기인삼시장,경북 영주시 인삼로 8-0,시장,외지인,2
풍기읍,희방사,경북 영주시 죽령로1720번길 278-0,종교성지,외지인,3
풍기읍,풍기선비골인삼시장,경북 영주시 소백로 2156-0,시장,외지인,4
풍기읍,풍기토종인삼시장,경북 영주시 인삼로 40-0,시장,외지인,5
풍기읍,풍기역문화공원,경북 영주시 인삼로 2-11,도시공원,외지인,6
풍기읍,풍기중앙시장,경북 영주시 동성로 75-0,시장,외지인,7
풍기읍,희방사역폐역,경북 영주시 죽령로1513번길 41-9,교통시설,외지인,8
풍기읍,대한광복단기념공원축구장,경북 영주시,레저스포츠시설,외지인,9
풍기읍,삼가탐방지원센터,경북 영주시 삼가로 476-0,기타관광,외지인,10
봉현면,국립산림치유원,경북 영주시 테라피로 209-0,자연공원,외지인,11
풍기읍,죽령옛길,경북 영주시,기타레저스포츠,외지인,12
풍기읍,인삼박물관,경북 영주시 죽령로 1378-0,전시시설,외지인,13
풍기읍,풍기인삼홍삼센터영농조합,경북 영주시 기주로 10-0,시장,외지인,14
풍기읍,비로사,경북 영주시 삼가로 661-29,종교성지,외지인,15
풍기읍,희방폭포,경북 영주시,자연경관(산),외지인,16
풍기읍,대한광복단기념공원,경북 영주시,도시공원,외지인,17
풍기읍,풍기온천숯불,경북 영주시 죽령로 1365-0,웰니스관광,외지인,18
봉현면,풍기IC시외버스터미널,경북 영주시 소백로 1653-0,교통시설,외지인,19
풍기읍,풍기장,경북 영주시 동성로 113-0,시장,외지인,20
풍기읍,희방계곡,경북 영주시,자연경관(산),외지인,21
풍기읍,소백산희방사방면,경북 영주시,자연경관(산),외지인,22
풍기읍,금선정계곡,경북 영주시,자연경관(산),외지인,23
풍기읍,소백산죽령옛길,경북 영주시 소백로 2255-0,도시/지역문화관광,외지인,24
풍기읍,도솔봉산신기도도량,경북 영주시 죽령로1513번길 109-99,종교성지,외지인,25
풍기읍,금계저수지,경북 영주시,자연경관(하천/해양),외지인,26
봉현면,옥녀봉자연휴양림,경북 영주시 테라피로 124-0,자연공원,외지인,26
풍기읍,금강사,경북 영주시 삼가로 111-45,종교성지,외지인,28
풍기읍,풍기인삼홍보전시관,경북 영주시 인삼로 0-0,시장,외지인,29
봉현면,국립산림치유원데크로드,경북 영주시,기타레저스포츠,외지인,30
풍기읍,소미농장,경북 영주시 테라피로 467-73,농/산/어촌체험,외지인,30
풍기읍,소백산자락길2자락,경북 영주시,기타레저스포츠,외지인,32
풍기읍,소백산삼가동방면,경북 영주시,자연경관(산),외지인,32
풍기읍,풍기향교<대성전동.서무>,경북 영주시 금계로 104-0,역사유적지,외지인,32
풍기읍,영전사,경북 영주시 동성로70번길 31-1,종교성지,외지인,32
봉현면,영생과수묘목,경북 영주시 소백로 1744-0,농/산/어촌체험,외지인,32
풍기읍,대왕사,경북 영주시 옥동로152번길 10-0,종교성지,외지인,32
풍기읍,약수암,경북 영주시 죽령로1381번길 56-98,종교성지,외지인,32
풍기읍,풍기역,경북 영주시 인삼로 1-0,교통시설,미분류_현외,1
풍기읍,풍기인삼시장,경북 영주시 인삼로 8-0,시장,미분류_현외,2
풍기읍,희방사,경북 영주시 죽령로1720번길 278-0,종교성지,미분류_현외,3
풍기읍,풍기선비골인삼시장,경북 영주시 소백로 2156-0,시장,미분류_현외,4
풍기읍,풍기토종인삼시장,경북 영주시 인삼로 40-0,시장,미분류_현외,5
풍기읍,풍기역문화공원,경북 영주시 인삼로 2-11,도시공원,미분류_현외,6
풍기읍,희방사역폐역,경북 영주시 죽령로1513번길 41-9,교통시설,미분류_현외,7
풍기읍,풍기중앙시장,경북 영주시 동성로 75-0,시장,미분류_현외,8
풍기읍,대한광복단기념공원축구장,경북 영주시,레저스포츠시설,미분류_현외,9
봉현면,국립산림치유원,경북 영주시 테라피로 209-0,자연공원,미분류_현외,10
풍기읍,삼가탐방지원센터,경북 영주시 삼가로 476-0,기타관광,미분류_현외,11
풍기읍,인삼박물관,경북 영주시 죽령로 1378-0,전시시설,미분류_현외,12
풍기읍,죽령옛길,경북 영주시,기타레저스포츠,미분류_현외,13
풍기읍,풍기인삼홍삼센터영농조합,경북 영주시 기주로 10-0,시장,미분류_현외,14
풍기읍,비로사,경북 영주시 삼가로 661-29,종교성지,미분류_현외,15
풍기읍,희방폭포,경북 영주시,자연경관(산),미분류_현외,16
풍기읍,대한광복단기념공원,경북 영주시,도시공원,미분류_현외,17
풍기읍,풍기온천숯불,경북 영주시 죽령로 1365-0,웰니스관광,미분류_현외,18
봉현면,풍기IC시외버스터미널,경북 영주시 소백로 1653-0,교통시설,미분류_현외,19
풍기읍,희방계곡,경북 영주시,자연경관(산),미분류_현외,20
풍기읍,풍기장,경북 영주시 동성로 113-0,시장,미분류_현외,21
풍기읍,소백산희방사방면,경북 영주시,자연경관(산),미분류_현외,22
풍기읍,금선정계곡,경북 영주시,자연경관(산),미분류_현외,22
풍기읍,소백산죽령옛길,경북 영주시 소백로 2255-0,도시/지역문화관광,미분류_현외,24
풍기읍,도솔봉산신기도도량,경북 영주시 죽령로1513번길 109-99,종교성지,미분류_현외,25
봉현면,옥녀봉자연휴양림,경북 영주시 테라피로 124-0,자연공원,미분류_현외,25
풍기읍,금계저수지,경북 영주시,자연경관(하천/해양),미분류_현외,27
풍기읍,금강사,경북 영주시 삼가로 111-45,종교성지,미분류_현외,27
풍기읍,풍기인삼홍보전시관,경북 영주시 인삼로 0-0,시장,미분류_현외,29
풍기읍,소백산삼가동방면,경북 영주시,자연경관(산),미분류_현외,30
봉현면,국립산림치유원데크로드,경북 영주시,기타레저스포츠,미분류_현외,31
봉현면,영생과수묘목,경북 영주시 소백로 1744-0,농/산/어촌체험,미분류_현외,31
풍기읍,소미농장,경북 영주시 테라피로 467-73,농/산/어촌체험,미분류_현외,31
풍기읍,소백산자락길2자락,경북 영주시,기타레저스포츠,미분류_현외,34
풍기읍,풍기향교<대성전동.서무>,경북 영주시 금계로 104-0,역사유적지,미분류_현외,34
풍기읍,영전사,경북 영주시 동성로70번길 31-1,종교성지,미분류_현외,34
풍기읍,대왕사,경북 영주시 옥동로152번길 10-0,종교성지,미분류_현외,34
풍기읍,약수암,경북 영주시 죽령로1381번길 56-98,종교성지,미분류_현외,34
야음장생포동,장생포고래박물관,울산 남구 장생포고래로 244-0,전시시설,현지인,1
야음장생포동,장생포고래문화마을,울산 남구 장생포고래로 271-1,기타관광,현지인,2
야음장생포동,장생포문화창고,울산 남구 장생포고래로 110-0,기타문화관광지,현지인,3
야음장생포동,야음상가시장,울산 남구 수암로 234-0,시장,현지인,4
야음장생포동,고래생태체험관,울산 남구 장생포고래로 248-0,기타문화관광지,현지인,5
야음장생포동,울산번개시장,울산 남구 신선로184번길 46-1,시장,현지인,6
야음장생포동,울산해양경찰서전용부두,울산 남구 장생포고래로 166-0,자연경관(하천/해양),현지인,7
야음장생포동,남구배드민턴센터,울산 남구 화합로71번길 12-0,기타레저스포츠,현지인,8
야음장생포동,장생포고래문화특구,울산 남구 장생포고래로 244-0,기타관광,현지인,9
야음장생포동,장생포다목적구장,울산 남구 장생포고래로 252-0,기타레저스포츠,현지인,9
야음장생포동,일반부두,울산 남구 장생포로 0-0,자연경관(하천/해양),현지인,11
야음장생포동,고래바다여행선선착장,울산 남구 장생포고래로 210-0,교통시설,현지인,12
야음장생포동,장생포고래문화관,울산 남구 장생포고래로 131-0,기타문화관광지,현지인,13
야음장생포동,아트스테이,울산 남구 장생포고래로139번길 5-15,기타문화관광지,현지인,14
야음장생포동,백탑공원,울산 남구,도시공원,현지인,15
야음장생포동,장생포고래문화마을고래광장,울산 남구,도시공원,현지인,15
야음장생포동,울산항제5부두,울산 남구,자연경관(하천/해양),현지인,15
야음장생포동,장생포모노레일,울산 남구 장생포고래로 246-0,기타관광,현지인,15
야음장생포동,장생포고래문화마을선사시대고래마당,울산 남구,도시공원,현지인,19
야음장생포동,울산해양공원,울산 남구 장생포고래로 244-0,도시공원,현지인,20
야음장생포동,울산항제7부두,울산 남구 매암로 96-0,자연경관(하천/해양),현지인,21
야음장생포동,울산항만선착장,울산 남구,교통시설,현지인,22
야음장생포동,울산항,울산 남구 부두로 0-0,자연경관(하천/해양),현지인,23
야음장생포동,울산석탄부두,울산 남구 부두로 0-0,교통시설,현지인,23
야음장생포동,울산면세점,울산 남구 장생포고래로 305-0,면세점,현지인,23
야음장생포동,울산항제6부두,울산 남구 매암로 0-0,자연경관(하천/해양),현지인,26
야음장생포동,남구행복안전체험관,울산 남구 여천로 40-0,기타문화관광지,현지인,26
야음장생포동,웨일즈판타지움,울산 남구 장생포고래로 271-2,기타문화관광지,현지인,26
야음장생포동,장생포고래마을고래놀이터,울산 남구,도시공원,현지인,29
야음장생포동,에이팩토리,울산 남구 장생포고래로 110-0,기타문화관광지,현지인,29
야음장생포동,장생포수산물직판장어심수산,울산 남구 장생포고래로 275-0,시장,현지인,29
야음장생포동,울산항역,울산 남구,교통시설,현지인,32
야음장생포동,울산항제8부두,울산 남구,자연경관(하천/해양),현지인,32
야음장생포동,울산항제1부두,울산 남구,자연경관(하천/해양),현지인,32
야음장생포동,이영훈탁구클럽,울산 남구 수암로 255-0,기타레저스포츠,현지인,32
야음장생포동,장생포고래박물관,울산 남구 장생포고래로 244-0,전시시설,외지인,1
야음장생포동,장생포고래문화마을,울산 남구 장생포고래로 271-1,기타관광,외지인,2
야음장생포동,고래생태체험관,울산 남구 장생포고래로 248-0,기타문화관광지,외지인,3
야음장생포동,장생포문화창고,울산 남구 장생포고래로 110-0,기타문화관광지,외지인,4
야음장생포동,야음상가시장,울산 남구 수암로 234-0,시장,외지인,5
야음장생포동,울산번개시장,울산 남구 신선로184번길 46-1,시장,외지인,6
야음장생포동,장생포고래문화특구,울산 남구 장생포고래로 244-0,기타관광,외지인,7
야음장생포동,일반부두,울산 남구 장생포로 0-0,자연경관(하천/해양),외지인,8
야음장생포동,울산해양경찰서전용부두,울산 남구 장생포고래로 166-0,자연경관(하천/해양),외지인,9
야음장생포동,장생포모노레일,울산 남구 장생포고래로 246-0,기타관광,외지인,9
야음장생포동,장생포다목적구장,울산 남구 장생포고래로 252-0,기타레저스포츠,외지인,11
야음장생포동,장생포고래문화관,울산 남구 장생포고래로 131-0,기타문화관광지,외지인,12
야음장생포동,울산항만선착장,울산 남구,교통시설,외지인,13
야음장생포동,고래바다여행선선착장,울산 남구 장생포고래로 210-0,교통시설,외지인,14
야음장생포동,울산항제5부두,울산 남구,자연경관(하천/해양),외지인,15
야음장생포동,장생포고래문화마을고래광장,울산 남구,도시공원,외지인,16
야음장생포동,울산항제6부두,울산 남구 매암로 0-0,자연경관(하천/해양),외지인,16
야음장생포동,남구배드민턴센터,울산 남구 화합로71번길 12-0,기타레저스포츠,외지인,18
야음장생포동,울산석탄부두,울산 남구 부두로 0-0,교통시설,외지인,19
야음장생포동,울산항제7부두,울산 남구 매암로 96-0,자연경관(하천/해양),외지인,20
야음장생포동,울산항,울산 남구 부두로 0-0,자연경관(하천/해양),외지인,21
야음장생포동,아트스테이,울산 남구 장생포고래로139번길 5-15,기타문화관광지,외지인,22
야음장생포동,울산해양공원,울산 남구 장생포고래로 244-0,도시공원,외지인,23
야음장생포동,웨일즈판타지움,울산 남구 장생포고래로 271-2,기타문화관광지,외지인,24
야음장생포동,장생포고래문화마을선사시대고래마당,울산 남구,도시공원,외지인,25
야음장생포동,울산항제8부두,울산 남구,자연경관(하천/해양),외지인,26
야음장생포동,백탑공원,울산 남구,도시공원,외지인,27
야음장생포동,남구행복안전체험관,울산 남구 여천로 40-0,기타문화관광지,외지인,27
야음장생포동,울산면세점,울산 남구 장생포고래로 305-0,면세점,외지인,27
야음장생포동,장생포고래마을고래놀이터,울산 남구,도시공원,외지인,30
야음장생포동,울산항제1부두,울산 남구,자연경관(하천/해양),외지인,31
야음장생포동,장생포수산물직판장어심수산,울산 남구 장생포고래로 275-0,시장,외지인,32
야음장생포동,울산항역,울산 남구,교통시설,외지인,33
야음장생포동,울산항제4부두,울산 남구,자연경관(하천/해양),외지인,33
야음장생포동,이영훈탁구클럽,울산 남구 수암로 255-0,기타레저스포츠,외지인,35
야음장생포동,에이팩토리,울산 남구 장생포고래로 110-0,기타문화관광지,외지인,36
야음장생포동,장생포고래박물관,울산 남구 장생포고래로 244-0,전시시설,미분류_현외,1
야음장생포동,장생포고래문화마을,울산 남구 장생포고래로 271-1,기타관광,미분류_현외,2
야음장생포동,장생포문화창고,울산 남구 장생포고래로 110-0,기타문화관광지,미분류_현외,3
야음장생포동,고래생태체험관,울산 남구 장생포고래로 248-0,기타문화관광지,미분류_현외,4
야음장생포동,야음상가시장,울산 남구 수암로 234-0,시장,미분류_현외,5
야음장생포동,울산번개시장,울산 남구 신선로184번길 46-1,시장,미분류_현외,6
야음장생포동,장생포고래문화특구,울산 남구 장생포고래로 244-0,기타관광,미분류_현외,7
야음장생포동,일반부두,울산 남구 장생포로 0-0,자연경관(하천/해양),미분류_현외,8
야음장생포동,울산해양경찰서전용부두,울산 남구 장생포고래로 166-0,자연경관(하천/해양),미분류_현외,9
야음장생포동,장생포다목적구장,울산 남구 장생포고래로 252-0,기타레저스포츠,미분류_현외,10
야음장생포동,장생포고래문화관,울산 남구 장생포고래로 131-0,기타문화관광지,미분류_현외,11
야음장생포동,장생포모노레일,울산 남구 장생포고래로 246-0,기타관광,미분류_현외,12
야음장생포동,고래바다여행선선착장,울산 남구 장생포고래로 210-0,교통시설,미분류_현외,13
야음장생포동,남구배드민턴센터,울산 남구 화합로71번길 12-0,기타레저스포츠,미분류_현외,14
야음장생포동,울산항제5부두,울산 남구,자연경관(하천/해양),미분류_현외,15
야음장생포동,울산항만선착장,울산 남구,교통시설,미분류_현외,16
야음장생포동,장생포고래문화마을고래광장,울산 남구,도시공원,미분류_현외,17
야음장생포동,울산항제6부두,울산 남구 매암로 0-0,자연경관(하천/해양),미분류_현외,18
야음장생포동,울산항제7부두,울산 남구 매암로 96-0,자연경관(하천/해양),미분류_현외,19
야음장생포동,울산석탄부두,울산 남구 부두로 0-0,교통시설,미분류_현외,19
야음장생포동,아트스테이,울산 남구 장생포고래로139번길 5-15,기타문화관광지,미분류_현외,21
야음장생포동,울산항,울산 남구 부두로 0-0,자연경관(하천/해양),미분류_현외,22
야음장생포동,울산해양공원,울산 남구 장생포고래로 244-0,도시공원,미분류_현외,23
야음장생포동,장생포고래문화마을선사시대고래마당,울산 남구,도시공원,미분류_현외,24
야음장생포동,백탑공원,울산 남구,도시공원,미분류_현외,25
야음장생포동,웨일즈판타지움,울산 남구 장생포고래로 271-2,기타문화관광지,미분류_현외,26
야음장생포동,울산항제8부두,울산 남구,자연경관(하천/해양),미분류_현외,27
야음장생포동,울산면세점,울산 남구 장생포고래로 305-0,면세점,미분류_현외,28
야음장생포동,남구행복안전체험관,울산 남구 여천로 40-0,기타문화관광지,미분류_현외,29
야음장생포동,장생포고래마을고래놀이터,울산 남구,도시공원,미분류_현외,30
야음장생포동,울산항제1부두,울산 남구,자연경관(하천/해양),미분류_현외,31
야음장생포동,장생포수산물직판장어심수산,울산 남구 장생포고래로 275-0,시장,미분류_현외,32
야음장생포동,울산항역,울산 남구,교통시설,미분류_현외,33
야음장생포동,울산항제4부두,울산 남구,자연경관(하천/해양),미분류_현외,34
야음장생포동,이영훈탁구클럽,울산 남구 수암로 255-0,기타레저스포츠,미분류_현외,35
야음장생포동,에이팩토리,울산 남구 장생포고래로 110-0,기타문화관광지,미분류_현외,35
농소3동,달천철장유적공원,울산 북구,도시공원,현지인,1
농소3동,달천철장,울산 북구,역사유적지,현지인,2
농소3동,편백산림욕장,울산 북구,자연공원,현지인,3
농소3동,울산EDA승마장,울산 북구 버덩길 18-0,육상레저스포츠,현지인,4
효문동,메가마트울산점,울산 북구 진장17길 10-0,대형마트,현지인,5
농소3동,한마음선원울산지원,울산 북구 달래골길 26-12,종교성지,현지인,6
효문동,울산농협농수산물종합유통센터,울산 북구 진장유통로 90-0,시장,현지인,6
효문동,신선도원몰,울산 북구 진장17길 10-0,쇼핑몰,현지인,8
농소3동,서장사,울산 북구 관문길 251-0,종교성지,현지인,9
농소3동,토브그라운드,울산 북구 아진로 41-12,테마공원,현지인,10
효문동,모다아울렛울산점,울산 북구 진장유통로 78-6,쇼핑몰,현지인,11
효문동,효문운동장,울산 북구,레저스포츠시설,현지인,12
농소3동,더스완,울산 북구 달천로 22-0,테마공원,현지인,12
농소3동,벽선암,울산 북구 동산길 36-6,종교성지,현지인,14
농소3동,다올농원,울산 북구 덕곡길 5-0,농/산/어촌체험,현지인,15
효문동,무룡산,울산 북구,자연경관(산),현지인,16
농소3동,만석골저수지,울산 북구,자연경관(하천/해양),현지인,16
농소3동,원명사,울산 북구 달래골길 46-12,종교성지,현지인,16
효문동,꼬마대통령명촌점,울산 북구 명촌12길 10-0,테마공원,현지인,16
농소3동,달천철장유적공원,울산 북구,도시공원,외지인,1
농소3동,달천철장,울산 북구,역사유적지,외지인,2
농소3동,편백산림욕장,울산 북구,자연공원,외지인,3
효문동,메가마트울산점,울산 북구 진장17길 10-0,대형마트,외지인,4
효문동,신선도원몰,울산 북구 진장17길 10-0,쇼핑몰,외지인,5
효문동,모다아울렛울산점,울산 북구 진장유통로 78-6,쇼핑몰,외지인,6
농소3동,한마음선원울산지원,울산 북구 달래골길 26-12,종교성지,외지인,7
농소3동,울산EDA승마장,울산 북구 버덩길 18-0,육상레저스포츠,외지인,8
효문동,울산농협농수산물종합유통센터,울산 북구 진장유통로 90-0,시장,외지인,9
농소3동,서장사,울산 북구 관문길 251-0,종교성지,외지인,10
농소3동,더스완,울산 북구 달천로 22-0,테마공원,외지인,11
농소3동,벽선암,울산 북구 동산길 36-6,종교성지,외지인,12
농소3동,천만사,울산 북구 달천만석골길 108-0,종교성지,외지인,13
효문동,효문운동장,울산 북구,레저스포츠시설,외지인,14
효문동,꼬마대통령명촌점,울산 북구 명촌12길 10-0,테마공원,외지인,15
농소3동,토브그라운드,울산 북구 아진로 41-12,테마공원,외지인,15
농소3동,원명사,울산 북구 달래골길 46-12,종교성지,외지인,17
농소3동,만석골저수지,울산 북구,자연경관(하천/해양),외지인,18
농소3동,다올농원,울산 북구 덕곡길 5-0,농/산/어촌체험,외지인,19
효문동,무룡산,울산 북구,자연경관(산),외지인,20
농소3동,달천철장유적공원,울산 북구,도시공원,미분류_현외,1
농소3동,달천철장,울산 북구,역사유적지,미분류_현외,2
농소3동,편백산림욕장,울산 북구,자연공원,미분류_현외,3
효문동,메가마트울산점,울산 북구 진장17길 10-0,대형마트,미분류_현외,4
